notification_id,channel,provider,failure_code,failure_reason,retry_count,final_status,timestamp
notif-4055,sms,twilio,NETWORK_ERROR,network_error,1,FAILED,2026-05-22T09:10:55.611Z
notif-4056,email,nodemailer,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-05-20T13:36:55.611Z
notif-4057,in_app,in_app,DND_BLOCKED,dnd_blocked,2,FAILED,2026-06-15T19:09:55.611Z
notif-4058,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-04-10T12:39:55.611Z
notif-4059,push,fcm,NETWORK_ERROR,network_error,5,FAILED,2026-05-08T12:55:55.611Z
notif-4060,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-14T12:18:55.611Z
notif-4061,push,fcm,DND_BLOCKED,dnd_blocked,5,DLQ,2026-06-11T12:32:55.611Z
notif-4062,push,fcm,EXPIRED_TOKEN,expired_token,5,FAILED,2026-06-15T19:09:55.611Z
notif-4063,email,nodemailer,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-06T13:35:55.611Z
notif-4064,sms,msg91,DND_BLOCKED,dnd_blocked,4,FAILED,2026-04-20T13:37:55.611Z
notif-4065,push,fcm,EXPIRED_TOKEN,expired_token,2,DLQ,2026-04-06T09:44:55.611Z
notif-4066,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,4,DLQ,2026-04-15T19:09:55.611Z
notif-4067,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-05T13:51:55.611Z
notif-4068,push,fcm,DND_BLOCKED,dnd_blocked,4,FAILED,2026-06-07T12:57:55.611Z
notif-4069,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-04-23T10:07:55.611Z
notif-4070,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-04-22T13:30:55.611Z
notif-4071,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-11T09:34:55.611Z
notif-4072,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-05-18T19:09:55.611Z
notif-4073,sms,twilio,RATE_LIMITED,rate_limited,5,DLQ,2026-05-31T09:54:55.611Z
notif-4074,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,4,DLQ,2026-03-25T13:16:55.611Z
notif-4075,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,2,DLQ,2026-05-31T08:16:55.611Z
notif-4076,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-06-01T09:17:55.611Z
notif-4077,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-04-10T13:07:55.611Z
notif-4078,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-05-04T12:07:55.611Z
notif-4079,sms,msg91,INVALID_TEMPLATE,invalid_template,4,DLQ,2026-05-19T13:19:55.611Z
notif-4080,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-08T12:16:55.611Z
notif-4081,sms,twilio,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-26T19:09:55.611Z
notif-4082,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-05-12T11:48:55.611Z
notif-4083,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-19T13:07:55.611Z
notif-4084,sms,msg91,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-04-28T11:06:55.611Z
notif-4085,sms,msg91,DND_BLOCKED,dnd_blocked,5,FAILED,2026-06-11T19:09:55.611Z
notif-4086,sms,msg91,DND_BLOCKED,dnd_blocked,3,FAILED,2026-06-07T10:42:55.611Z
notif-4087,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-13T13:00:55.611Z
notif-4088,sms,msg91,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-03-30T12:36:55.611Z
notif-4089,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-05-09T10:35:55.611Z
notif-4090,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-31T08:25:55.611Z
notif-4091,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-09T19:09:55.611Z
notif-4092,push,fcm,RATE_LIMITED,rate_limited,5,FAILED,2026-05-16T19:09:55.611Z
notif-4093,push,fcm,RATE_LIMITED,rate_limited,3,DLQ,2026-05-25T10:42:55.611Z
notif-4094,push,fcm,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-05-09T08:17:55.611Z
notif-4095,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-04-09T19:09:55.611Z
notif-4096,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-06-03T13:21:55.611Z
notif-4097,in_app,in_app,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-17T08:53:55.611Z
notif-4098,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-03-23T19:09:55.611Z
notif-4099,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-04-28T11:38:55.611Z
notif-4100,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-05-15T12:17:55.611Z
notif-4101,in_app,in_app,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-21T11:45:55.611Z
notif-4102,push,fcm,NETWORK_ERROR,network_error,5,FAILED,2026-05-14T19:09:55.611Z
notif-4103,in_app,in_app,RATE_LIMITED,rate_limited,4,DLQ,2026-05-01T19:09:55.611Z
notif-4104,email,nodemailer,DND_BLOCKED,dnd_blocked,4,FAILED,2026-06-11T11:13:55.611Z
notif-4105,email,nodemailer,DND_BLOCKED,dnd_blocked,3,DLQ,2026-06-06T12:47:55.611Z
notif-4106,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-03-28T11:12:55.611Z
notif-4107,sms,msg91,NETWORK_ERROR,network_error,2,FAILED,2026-04-20T12:44:55.611Z
notif-4108,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-12T10:58:55.611Z
notif-4109,sms,twilio,RATE_LIMITED,rate_limited,1,FAILED,2026-05-22T10:52:55.611Z
notif-4110,push,fcm,RATE_LIMITED,rate_limited,2,FAILED,2026-05-27T11:22:55.611Z
notif-4111,in_app,in_app,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-06-12T10:34:55.611Z
notif-4112,in_app,in_app,DND_BLOCKED,dnd_blocked,4,FAILED,2026-03-23T12:25:55.611Z
notif-4113,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-04-15T08:10:55.611Z
notif-4114,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-04-16T19:09:55.611Z
notif-4115,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-04-01T19:09:55.611Z
notif-4116,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-16T19:09:55.611Z
notif-4117,in_app,in_app,EXPIRED_TOKEN,expired_token,5,DLQ,2026-06-01T12:09:55.612Z
notif-4118,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,5,DLQ,2026-05-07T11:50:55.612Z
notif-4119,in_app,in_app,NETWORK_ERROR,network_error,5,DLQ,2026-04-27T10:06:55.612Z
notif-4120,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,1,FAILED,2026-04-21T09:35:55.612Z
notif-4121,sms,msg91,NETWORK_ERROR,network_error,1,DLQ,2026-06-14T10:22:55.612Z
notif-4122,sms,twilio,RATE_LIMITED,rate_limited,2,DLQ,2026-06-04T19:09:55.612Z
notif-4123,in_app,in_app,EXPIRED_TOKEN,expired_token,3,DLQ,2026-05-16T09:20:55.612Z
notif-4124,email,nodemailer,DND_BLOCKED,dnd_blocked,4,FAILED,2026-05-11T19:09:55.612Z
notif-4125,sms,twilio,NETWORK_ERROR,network_error,3,FAILED,2026-04-24T13:04:55.612Z
notif-4126,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-10T08:00:55.612Z
notif-4127,in_app,in_app,DND_BLOCKED,dnd_blocked,4,FAILED,2026-06-09T10:07:55.612Z
notif-4128,sms,twilio,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-08T11:51:55.612Z
notif-4129,email,nodemailer,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-27T19:09:55.612Z
notif-4130,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-03-24T13:55:55.612Z
notif-4131,push,fcm,PROVIDER_TIMEOUT,provider_timeout,3,DLQ,2026-04-09T11:12:55.612Z
notif-4132,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,5,DLQ,2026-04-05T19:09:55.612Z
notif-4133,push,fcm,EXPIRED_TOKEN,expired_token,5,DLQ,2026-05-17T13:21:55.612Z
notif-4134,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-05-28T13:08:55.612Z
notif-4135,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,DLQ,2026-03-26T09:47:55.612Z
notif-4136,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-03-25T12:51:55.612Z
notif-4137,push,fcm,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-06-11T19:09:55.612Z
notif-4138,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-05-21T10:59:55.612Z
notif-4139,in_app,in_app,DND_BLOCKED,dnd_blocked,2,DLQ,2026-06-03T08:43:55.612Z
notif-4140,sms,msg91,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-06T09:13:55.612Z
notif-4141,push,fcm,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-06-02T19:09:55.612Z
notif-4142,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,3,DLQ,2026-05-18T12:02:55.612Z
notif-4143,push,fcm,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-05-18T19:09:55.612Z
notif-4144,in_app,in_app,DND_BLOCKED,dnd_blocked,4,FAILED,2026-03-27T12:25:55.612Z
notif-4145,push,fcm,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-18T08:11:55.612Z
notif-4146,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,2,DLQ,2026-05-24T12:36:55.612Z
notif-4147,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-11T10:44:55.612Z
notif-4148,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-15T08:22:55.612Z
notif-4149,in_app,in_app,NETWORK_ERROR,network_error,2,FAILED,2026-04-07T13:43:55.612Z
notif-4150,sms,msg91,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-05-26T11:33:55.612Z
notif-4151,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,3,FAILED,2026-05-30T08:05:55.612Z
notif-4152,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,1,FAILED,2026-04-24T08:08:55.612Z
notif-4153,email,nodemailer,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-01T09:41:55.612Z
notif-4154,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-15T19:09:55.612Z
notif-4155,in_app,in_app,RATE_LIMITED,rate_limited,2,FAILED,2026-05-01T09:21:55.612Z
notif-4156,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-04-19T11:37:55.612Z
notif-4157,email,nodemailer,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-30T13:43:55.612Z
notif-4158,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-04-08T08:35:55.612Z
notif-4159,email,nodemailer,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-05T08:59:55.612Z
notif-4160,push,fcm,NETWORK_ERROR,network_error,1,FAILED,2026-03-21T10:46:55.612Z
notif-4161,sms,msg91,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-03-20T19:09:55.612Z
notif-4162,email,nodemailer,NETWORK_ERROR,network_error,2,FAILED,2026-04-18T09:28:55.612Z
notif-4163,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-06-09T10:56:55.612Z
notif-4164,in_app,in_app,NETWORK_ERROR,network_error,2,FAILED,2026-04-03T10:15:55.612Z
notif-4165,in_app,in_app,NETWORK_ERROR,network_error,3,FAILED,2026-04-28T08:15:55.612Z
notif-4166,sms,msg91,RATE_LIMITED,rate_limited,4,FAILED,2026-06-05T09:01:55.612Z
notif-4167,email,nodemailer,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-03-21T19:09:55.612Z
notif-4168,sms,twilio,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-03-19T13:15:55.612Z
notif-4169,push,fcm,DND_BLOCKED,dnd_blocked,2,FAILED,2026-06-11T10:21:55.612Z
notif-4170,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,4,DLQ,2026-03-23T13:57:55.612Z
notif-4171,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-04-19T12:27:55.612Z
notif-4172,sms,msg91,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-05-13T08:16:55.612Z
notif-4173,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,3,DLQ,2026-06-05T11:00:55.612Z
notif-4174,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-03-30T13:28:55.612Z
notif-4175,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-03-27T13:24:55.612Z
notif-4176,sms,msg91,NETWORK_ERROR,network_error,3,FAILED,2026-06-11T08:51:55.612Z
notif-4177,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,4,FAILED,2026-04-15T10:42:55.612Z
notif-4178,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-06-13T11:22:55.612Z
notif-4179,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-06-12T10:02:55.612Z
notif-4180,email,nodemailer,DND_BLOCKED,dnd_blocked,1,FAILED,2026-05-16T13:38:55.612Z
notif-4181,push,fcm,DND_BLOCKED,dnd_blocked,1,DLQ,2026-05-27T19:09:55.612Z
notif-4182,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-05-21T08:31:55.612Z
notif-4183,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,4,FAILED,2026-04-27T13:11:55.612Z
notif-4184,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-04-30T12:17:55.612Z
notif-4185,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-03T11:04:55.612Z
notif-4186,push,fcm,NETWORK_ERROR,network_error,1,FAILED,2026-04-17T12:56:55.612Z
notif-4187,sms,msg91,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-05-13T13:42:55.612Z
notif-4188,email,nodemailer,DND_BLOCKED,dnd_blocked,3,DLQ,2026-05-17T19:09:55.612Z
notif-4189,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-16T09:39:55.612Z
notif-4190,in_app,in_app,DND_BLOCKED,dnd_blocked,5,DLQ,2026-05-08T11:45:55.612Z
notif-4191,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-09T09:50:55.612Z
notif-4192,in_app,in_app,NETWORK_ERROR,network_error,1,FAILED,2026-04-20T08:29:55.612Z
notif-4193,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,4,DLQ,2026-05-21T19:09:55.612Z
notif-4194,push,fcm,DND_BLOCKED,dnd_blocked,5,FAILED,2026-03-25T10:37:55.612Z
notif-4195,email,nodemailer,NETWORK_ERROR,network_error,1,DLQ,2026-03-24T10:30:55.612Z
notif-4196,email,nodemailer,DND_BLOCKED,dnd_blocked,4,FAILED,2026-03-23T13:10:55.612Z
notif-4197,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-05-17T13:05:55.612Z
notif-4198,push,fcm,DND_BLOCKED,dnd_blocked,4,FAILED,2026-05-20T13:06:55.612Z
notif-4199,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-05-05T08:35:55.612Z
notif-4200,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-26T12:35:55.612Z
notif-4201,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-03-31T09:18:55.612Z
notif-4202,sms,msg91,RATE_LIMITED,rate_limited,2,FAILED,2026-05-02T08:18:55.612Z
notif-4203,email,nodemailer,DND_BLOCKED,dnd_blocked,3,FAILED,2026-05-12T09:54:55.612Z
notif-4204,push,fcm,PROVIDER_TIMEOUT,provider_timeout,2,DLQ,2026-06-13T12:40:55.612Z
notif-4205,in_app,in_app,DND_BLOCKED,dnd_blocked,5,FAILED,2026-05-10T12:01:55.612Z
notif-4206,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-04-17T13:46:55.612Z
notif-4207,in_app,in_app,DND_BLOCKED,dnd_blocked,5,FAILED,2026-05-10T12:38:55.612Z
notif-4208,sms,msg91,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-01T11:24:55.612Z
notif-4209,email,nodemailer,RATE_LIMITED,rate_limited,4,FAILED,2026-05-25T08:44:55.612Z
notif-4210,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,DLQ,2026-06-03T11:20:55.612Z
notif-4211,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-03-22T19:09:55.612Z
notif-4212,push,fcm,RATE_LIMITED,rate_limited,5,DLQ,2026-06-07T09:42:55.612Z
notif-4213,sms,twilio,RATE_LIMITED,rate_limited,2,DLQ,2026-04-18T10:15:55.612Z
notif-4214,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-04-15T19:09:55.612Z
notif-4215,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-07T08:21:55.612Z
notif-4216,sms,twilio,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-19T09:12:55.612Z
notif-4217,email,nodemailer,DND_BLOCKED,dnd_blocked,3,FAILED,2026-06-03T11:21:55.612Z
notif-4218,email,nodemailer,NETWORK_ERROR,network_error,3,FAILED,2026-05-16T19:09:55.612Z
notif-4219,push,fcm,NETWORK_ERROR,network_error,4,FAILED,2026-03-22T19:09:55.612Z
notif-4220,sms,msg91,NETWORK_ERROR,network_error,2,DLQ,2026-05-30T19:09:55.612Z
notif-4221,email,nodemailer,NETWORK_ERROR,network_error,1,FAILED,2026-05-11T11:29:55.612Z
notif-4222,push,fcm,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-08T11:38:55.612Z
notif-4223,in_app,in_app,RATE_LIMITED,rate_limited,5,FAILED,2026-06-09T13:14:55.612Z
notif-4224,sms,twilio,DND_BLOCKED,dnd_blocked,3,FAILED,2026-06-07T08:39:55.612Z
notif-4225,in_app,in_app,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-03-28T09:35:55.612Z
notif-4226,push,fcm,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-04-29T08:55:55.612Z
notif-4227,sms,twilio,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-28T08:17:55.612Z
notif-4228,email,nodemailer,NETWORK_ERROR,network_error,4,DLQ,2026-06-13T13:20:55.612Z
notif-4229,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-04-29T10:33:55.612Z
notif-4230,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-03-21T12:29:55.612Z
notif-4231,push,fcm,PROVIDER_TIMEOUT,provider_timeout,3,DLQ,2026-03-26T13:20:55.612Z
notif-4232,sms,msg91,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-08T19:09:55.612Z
notif-4233,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,2,FAILED,2026-03-28T08:00:55.612Z
notif-4234,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-05-07T11:44:55.612Z
notif-4235,sms,msg91,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-03-30T10:34:55.612Z
notif-4236,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,3,DLQ,2026-04-19T12:31:55.612Z
notif-4237,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-04-25T09:51:55.612Z
notif-4238,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-06-05T19:09:55.612Z
notif-4239,in_app,in_app,RATE_LIMITED,rate_limited,1,FAILED,2026-04-09T10:38:55.612Z
notif-4240,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-04-09T10:19:55.612Z
notif-4241,email,nodemailer,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-11T13:46:55.612Z
notif-4242,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-26T09:39:55.612Z
notif-4243,push,fcm,NETWORK_ERROR,network_error,2,FAILED,2026-04-04T09:32:55.612Z
notif-4244,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-04-05T11:39:55.612Z
notif-4245,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-04-20T10:19:55.612Z
notif-4246,sms,twilio,RATE_LIMITED,rate_limited,4,FAILED,2026-05-09T08:26:55.612Z
notif-4247,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-03-30T08:13:55.612Z
notif-4248,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-15T09:51:55.612Z
notif-4249,push,fcm,RATE_LIMITED,rate_limited,5,FAILED,2026-05-22T10:23:55.612Z
notif-4250,push,fcm,EXPIRED_TOKEN,expired_token,3,DLQ,2026-04-26T12:25:55.612Z
notif-4251,in_app,in_app,RATE_LIMITED,rate_limited,4,DLQ,2026-06-06T11:44:55.612Z
notif-4252,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-05-06T08:34:55.612Z
notif-4253,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-05-19T11:04:55.612Z
notif-4254,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-04-16T11:30:55.612Z
notif-4255,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-02T08:04:55.612Z
notif-4256,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,5,FAILED,2026-05-13T08:14:55.612Z
notif-4257,push,fcm,EXPIRED_TOKEN,expired_token,3,DLQ,2026-06-15T13:17:55.612Z
notif-4258,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-03-19T19:09:55.612Z
notif-4259,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,5,FAILED,2026-04-24T10:34:55.612Z
notif-4260,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,DLQ,2026-04-19T19:09:55.612Z
notif-4261,email,nodemailer,DND_BLOCKED,dnd_blocked,1,DLQ,2026-04-20T19:09:55.612Z
notif-4262,push,fcm,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-06-03T12:35:55.612Z
notif-4263,push,fcm,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-06-10T12:16:55.612Z
notif-4264,sms,msg91,NETWORK_ERROR,network_error,1,FAILED,2026-06-01T11:39:55.612Z
notif-4265,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-03-26T08:28:55.612Z
notif-4266,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-05-11T19:09:55.612Z
notif-4267,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-22T19:09:55.612Z
notif-4268,email,nodemailer,RATE_LIMITED,rate_limited,4,FAILED,2026-04-17T12:52:55.612Z
notif-4269,sms,msg91,EXPIRED_TOKEN,expired_token,3,DLQ,2026-04-19T13:05:55.612Z
notif-4270,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-05-04T13:09:55.612Z
notif-4271,push,fcm,EXPIRED_TOKEN,expired_token,4,DLQ,2026-03-22T19:09:55.612Z
notif-4272,email,nodemailer,NETWORK_ERROR,network_error,5,FAILED,2026-03-27T19:09:55.612Z
notif-4273,sms,twilio,RATE_LIMITED,rate_limited,5,FAILED,2026-04-17T08:00:55.612Z
notif-4274,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,3,FAILED,2026-04-06T19:09:55.612Z
notif-4275,email,nodemailer,EXPIRED_TOKEN,expired_token,2,DLQ,2026-03-30T10:24:55.612Z
notif-4276,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,5,FAILED,2026-06-05T11:13:55.612Z
notif-4277,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-17T13:37:55.612Z
notif-4278,push,fcm,RATE_LIMITED,rate_limited,4,DLQ,2026-05-22T19:09:55.612Z
notif-4279,push,fcm,PROVIDER_TIMEOUT,provider_timeout,1,DLQ,2026-06-08T08:04:55.612Z
notif-4280,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-04-29T19:09:55.612Z
notif-4281,push,fcm,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-02T09:49:55.612Z
notif-4282,push,fcm,PROVIDER_TIMEOUT,provider_timeout,3,DLQ,2026-05-11T19:09:55.612Z
notif-4283,push,fcm,INVALID_RECIPIENT,invalid_recipient,5,DLQ,2026-06-01T10:14:55.612Z
notif-4284,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-03-23T08:45:55.612Z
notif-4285,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-04-12T08:03:55.612Z
notif-4286,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,3,DLQ,2026-05-09T09:35:55.612Z
notif-4287,push,fcm,EXPIRED_TOKEN,expired_token,4,FAILED,2026-04-05T09:37:55.612Z
notif-4288,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,2,DLQ,2026-05-26T19:09:55.612Z
notif-4289,email,nodemailer,RATE_LIMITED,rate_limited,3,DLQ,2026-04-29T12:44:55.612Z
notif-4290,sms,twilio,NETWORK_ERROR,network_error,2,FAILED,2026-03-19T11:36:55.612Z
notif-4291,email,nodemailer,NETWORK_ERROR,network_error,5,FAILED,2026-03-28T08:05:55.612Z
notif-4292,email,nodemailer,DND_BLOCKED,dnd_blocked,3,DLQ,2026-05-05T19:09:55.612Z
notif-4293,push,fcm,RATE_LIMITED,rate_limited,4,FAILED,2026-03-21T09:25:55.612Z
notif-4294,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-20T11:46:55.612Z
notif-4295,push,fcm,NETWORK_ERROR,network_error,5,FAILED,2026-03-18T10:30:55.612Z
notif-4296,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,5,FAILED,2026-04-23T19:09:55.612Z
notif-4297,push,fcm,DND_BLOCKED,dnd_blocked,5,FAILED,2026-04-03T08:39:55.612Z
notif-4298,push,fcm,NETWORK_ERROR,network_error,5,DLQ,2026-06-03T13:57:55.612Z
