event_id,event_type,user_id,timestamp,priority,source_system,channel_preference,status
EVT-1781550595475-70834,MKTX-004,user-3697,2026-06-14T11:42:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70835,MKTX-005,user-1844,2026-05-18T10:04:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70836,SIPX-005,user-1885,2026-06-01T19:09:55.475Z,3,trading_engine,push,DND
EVT-1781550595475-70837,TXNX-004,user-5300,2026-05-17T10:12:55.475Z,2,trading_engine,whatsapp,CAPPED
EVT-1781550595475-70838,TXNX-004,user-8342,2026-06-10T10:26:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70839,RISK-001,user-1312,2026-06-09T13:32:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-70840,REGX-004,user-7914,2026-06-08T19:09:55.475Z,3,trading_engine,email,FAILED
EVT-1781550595475-70841,TXNX-005,user-3564,2026-05-25T19:09:55.475Z,2,trading_engine,in_app,CAPPED
EVT-1781550595475-70842,TXNX-005,user-8178,2026-05-18T12:27:55.475Z,2,trading_engine,in_app,CAPPED
EVT-1781550595475-70843,RISK-004,user-8061,2026-06-11T13:37:55.475Z,3,trading_engine,sms,FAILED
EVT-1781550595475-70844,TXNX-003,user-1332,2026-05-31T19:09:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-70845,MKTX-001,user-9384,2026-06-07T12:06:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-70846,RISK-004,user-2090,2026-06-01T08:53:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70847,TXNX-005,user-5205,2026-05-29T10:40:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70848,TXNX-001,user-2132,2026-05-17T13:16:55.475Z,2,trading_engine,in_app,DND
EVT-1781550595475-70849,TXNX-005,user-6707,2026-06-10T19:09:55.475Z,2,trading_engine,push,DND
EVT-1781550595475-70850,RISK-002,user-6787,2026-06-04T10:00:55.475Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70851,SIPX-001,user-8151,2026-06-05T12:07:55.475Z,3,trading_engine,whatsapp,DND
EVT-1781550595475-70852,TXNX-001,user-2624,2026-05-18T09:11:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70853,TXNX-001,user-2440,2026-05-19T12:48:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70854,MKTX-002,user-1099,2026-05-22T19:09:55.475Z,3,trading_engine,email,FAILED
EVT-1781550595475-70855,TXNX-005,user-5156,2026-05-20T09:07:55.475Z,2,trading_engine,push,DND
EVT-1781550595475-70856,RISK-003,user-744,2026-05-30T08:45:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-70857,MKTX-005,user-8814,2026-06-10T08:15:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70858,TXNX-002,user-2352,2026-06-13T11:49:55.475Z,2,trading_engine,whatsapp,DND
EVT-1781550595475-70859,MKTX-005,user-7965,2026-05-28T10:49:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70860,MKTX-002,user-2927,2026-05-28T19:09:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-70861,RISK-003,user-4188,2026-05-22T19:09:55.475Z,1,trading_engine,whatsapp,FAILED
EVT-1781550595475-70862,TXNX-005,user-1889,2026-05-27T09:08:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-70863,REGX-005,user-265,2026-06-08T10:14:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70864,TXNX-002,user-7227,2026-06-07T13:50:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70865,RISK-002,user-2730,2026-06-14T13:09:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-70866,TXNX-004,user-6603,2026-06-10T08:33:55.475Z,2,trading_engine,push,CAPPED
EVT-1781550595475-70867,MKTX-003,user-7808,2026-06-01T12:53:55.475Z,3,trading_engine,in_app,FAILED
EVT-1781550595475-70868,REGX-003,user-7355,2026-05-23T19:09:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70869,RISK-002,user-7400,2026-06-11T13:51:55.475Z,1,trading_engine,in_app,DND
EVT-1781550595475-70870,TXNX-004,user-8776,2026-05-22T19:09:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-70871,TXNX-002,user-3797,2026-05-25T12:24:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70872,TXNX-004,user-8972,2026-06-05T19:09:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70873,REGX-001,user-5327,2026-06-08T09:02:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70874,TXNX-003,user-1417,2026-06-02T09:33:55.475Z,2,trading_engine,whatsapp,DND
EVT-1781550595475-70875,TXNX-003,user-5374,2026-06-01T13:23:55.475Z,2,trading_engine,push,FAILED
EVT-1781550595475-70876,TXNX-001,user-7737,2026-05-23T13:10:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70877,TXNX-001,user-2443,2026-05-28T12:21:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70878,TXNX-005,user-1986,2026-06-12T10:18:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70879,MKTX-003,user-3389,2026-05-17T10:58:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70880,MKTX-001,user-1735,2026-06-08T19:09:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70881,TXNX-002,user-7250,2026-06-02T19:09:55.475Z,2,trading_engine,whatsapp,DND
EVT-1781550595475-70882,TXNX-001,user-1727,2026-05-25T08:26:55.475Z,2,trading_engine,push,CAPPED
EVT-1781550595475-70883,REGX-001,user-4390,2026-05-20T12:42:55.475Z,3,trading_engine,push,DND
EVT-1781550595475-70884,TXNX-003,user-7585,2026-06-13T10:28:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70885,MKTX-001,user-8554,2026-05-20T10:19:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-70886,MKTX-002,user-8110,2026-05-31T11:12:55.475Z,3,trading_engine,sms,DND
EVT-1781550595475-70887,RISK-001,user-2182,2026-05-29T12:01:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-70888,RISK-003,user-7012,2026-05-31T13:04:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-70889,TXNX-005,user-4159,2026-05-31T08:50:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70890,TXNX-001,user-5274,2026-06-02T09:05:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70891,TXNX-001,user-5026,2026-06-01T19:09:55.475Z,2,trading_engine,sms,DND
EVT-1781550595475-70892,MKTX-002,user-3602,2026-05-18T09:47:55.475Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595475-70893,MKTX-005,user-9497,2026-06-03T12:31:55.475Z,3,trading_engine,push,FAILED
EVT-1781550595475-70894,TXNX-001,user-1147,2026-06-15T12:17:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70895,REGX-001,user-6827,2026-06-02T12:30:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-70896,TXNX-003,user-4869,2026-05-18T13:46:55.475Z,2,trading_engine,email,DND
EVT-1781550595475-70897,REGX-002,user-4379,2026-06-03T13:35:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70898,TXNX-002,user-2628,2026-05-31T19:09:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70899,TXNX-003,user-196,2026-06-10T10:50:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70900,TXNX-004,user-5714,2026-06-01T08:05:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70901,TXNX-001,user-2470,2026-05-29T09:50:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70902,SIPX-001,user-3814,2026-05-21T08:25:55.475Z,3,trading_engine,email,DND
EVT-1781550595475-70903,MKTX-002,user-3669,2026-05-22T13:06:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70904,TXNX-004,user-7485,2026-06-12T12:15:55.475Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595475-70905,TXNX-002,user-1169,2026-06-03T13:43:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70906,TXNX-003,user-5612,2026-05-26T10:27:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-70907,MKTX-001,user-9304,2026-05-22T08:28:55.475Z,3,trading_engine,in_app,FAILED
EVT-1781550595475-70908,TXNX-004,user-2989,2026-06-06T08:23:55.475Z,2,trading_engine,in_app,FAILED
EVT-1781550595475-70909,REGX-003,user-2002,2026-05-29T10:57:55.475Z,3,trading_engine,email,CAPPED
EVT-1781550595475-70910,MKTX-005,user-9809,2026-06-14T08:40:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70911,TXNX-005,user-1175,2026-06-03T19:09:55.475Z,2,trading_engine,email,DND
EVT-1781550595475-70912,TXNX-003,user-6398,2026-06-05T10:48:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70913,RISK-003,user-3659,2026-05-22T11:55:55.475Z,1,trading_engine,sms,DELIVERED
EVT-1781550595475-70914,TXNX-004,user-2085,2026-05-26T19:09:55.475Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595475-70915,MKTX-003,user-3041,2026-06-07T12:02:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70916,MKTX-001,user-747,2026-05-28T08:44:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70917,RISK-003,user-3547,2026-05-19T19:09:55.475Z,1,trading_engine,whatsapp,DND
EVT-1781550595475-70918,MKTX-005,user-5984,2026-05-25T13:56:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70919,TXNX-002,user-749,2026-05-17T10:57:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-70920,MKTX-003,user-8505,2026-06-06T11:48:55.475Z,3,trading_engine,in_app,DND
EVT-1781550595475-70921,TXNX-004,user-8538,2026-05-31T19:09:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70922,TXNX-004,user-7597,2026-05-19T12:12:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70923,TXNX-003,user-8260,2026-05-28T09:17:55.475Z,2,trading_engine,email,CAPPED
EVT-1781550595475-70924,TXNX-005,user-5073,2026-06-06T11:14:55.475Z,2,trading_engine,sms,FAILED
EVT-1781550595475-70925,MKTX-004,user-939,2026-06-02T08:16:55.475Z,3,trading_engine,push,FAILED
EVT-1781550595475-70926,TXNX-003,user-7882,2026-06-10T12:53:55.475Z,2,trading_engine,email,CAPPED
EVT-1781550595475-70927,RISK-003,user-5511,2026-05-25T19:09:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-70928,TXNX-002,user-4570,2026-06-12T11:03:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70929,TXNX-002,user-2039,2026-05-24T13:38:55.475Z,2,trading_engine,push,CAPPED
EVT-1781550595475-70930,SIPX-003,user-3305,2026-05-17T19:09:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-70931,SIPX-002,user-6367,2026-05-27T10:41:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70932,TXNX-004,user-7025,2026-06-04T11:48:55.475Z,2,trading_engine,sms,FAILED
EVT-1781550595475-70933,RISK-003,user-8795,2026-05-30T13:50:55.475Z,1,trading_engine,email,FAILED
EVT-1781550595475-70934,SIPX-005,user-7086,2026-05-23T11:41:55.475Z,3,trading_engine,sms,DND
EVT-1781550595475-70935,RISK-001,user-6279,2026-06-08T12:46:55.475Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70936,MKTX-005,user-5036,2026-05-28T11:57:55.475Z,3,trading_engine,in_app,FAILED
EVT-1781550595475-70937,MKTX-002,user-7328,2026-05-23T13:24:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70938,RISK-001,user-3331,2026-05-25T11:01:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-70939,TXNX-002,user-6091,2026-05-28T19:09:55.475Z,2,trading_engine,sms,DND
EVT-1781550595475-70940,RISK-003,user-4805,2026-06-10T13:51:55.475Z,1,trading_engine,email,CAPPED
EVT-1781550595475-70941,MKTX-003,user-6304,2026-05-20T11:53:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70942,TXNX-001,user-6855,2026-05-22T10:21:55.475Z,2,trading_engine,in_app,DND
EVT-1781550595475-70943,SIPX-005,user-579,2026-06-11T19:09:55.475Z,3,trading_engine,push,FAILED
EVT-1781550595475-70944,TXNX-001,user-1221,2026-05-25T09:19:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70945,TXNX-004,user-1964,2026-05-19T19:09:55.475Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595475-70946,SIPX-004,user-447,2026-05-26T08:01:55.475Z,3,trading_engine,in_app,DND
EVT-1781550595475-70947,TXNX-003,user-6979,2026-06-12T13:06:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-70948,TXNX-001,user-878,2026-05-20T08:12:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70949,REGX-002,user-2955,2026-06-10T19:09:55.475Z,3,trading_engine,whatsapp,DND
EVT-1781550595475-70950,REGX-004,user-4034,2026-06-15T08:04:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70951,REGX-004,user-4110,2026-06-15T08:57:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70952,REGX-004,user-2388,2026-05-22T19:09:55.475Z,3,trading_engine,sms,FAILED
EVT-1781550595475-70953,REGX-003,user-5086,2026-06-15T09:07:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70954,REGX-002,user-4833,2026-05-20T12:56:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70955,TXNX-002,user-832,2026-06-11T10:07:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70956,TXNX-001,user-1295,2026-06-13T19:09:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70957,TXNX-004,user-1385,2026-06-07T11:34:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70958,REGX-004,user-4675,2026-05-21T13:56:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-70959,REGX-004,user-6992,2026-06-08T10:39:55.475Z,3,trading_engine,email,CAPPED
EVT-1781550595475-70960,TXNX-003,user-5311,2026-06-03T13:14:55.475Z,2,trading_engine,email,CAPPED
EVT-1781550595475-70961,SIPX-002,user-271,2026-05-29T13:42:55.475Z,3,trading_engine,sms,CAPPED
EVT-1781550595475-70962,TXNX-005,user-8047,2026-05-24T09:59:55.475Z,2,trading_engine,in_app,CAPPED
EVT-1781550595475-70963,TXNX-003,user-7401,2026-05-30T09:42:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-70964,SIPX-004,user-4324,2026-06-12T13:28:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70965,MKTX-005,user-8038,2026-05-30T12:00:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70966,RISK-003,user-2768,2026-06-05T09:35:55.475Z,1,trading_engine,email,DELIVERED
EVT-1781550595475-70967,TXNX-003,user-4858,2026-06-14T19:09:55.475Z,2,trading_engine,push,CAPPED
EVT-1781550595475-70968,REGX-003,user-6476,2026-06-10T13:30:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70969,REGX-005,user-2213,2026-05-27T12:26:55.475Z,3,trading_engine,whatsapp,DND
EVT-1781550595475-70970,MKTX-003,user-918,2026-05-17T09:26:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70971,TXNX-002,user-4270,2026-05-18T19:09:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70972,MKTX-001,user-608,2026-06-09T13:03:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70973,TXNX-002,user-342,2026-05-20T13:28:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-70974,MKTX-001,user-4792,2026-06-14T19:09:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70975,MKTX-005,user-7966,2026-05-17T09:40:55.475Z,3,trading_engine,push,DND
EVT-1781550595475-70976,RISK-001,user-9536,2026-05-20T13:41:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-70977,REGX-004,user-1022,2026-05-22T12:49:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-70978,TXNX-001,user-5243,2026-06-14T19:09:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-70979,REGX-002,user-8989,2026-05-19T12:38:55.475Z,3,trading_engine,push,CAPPED
EVT-1781550595475-70980,RISK-005,user-7868,2026-06-03T12:38:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70981,MKTX-002,user-3616,2026-05-25T12:54:55.475Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595475-70982,RISK-001,user-1290,2026-06-05T12:43:55.475Z,1,trading_engine,sms,DELIVERED
EVT-1781550595475-70983,REGX-002,user-478,2026-06-13T08:10:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-70984,TXNX-005,user-9401,2026-05-29T10:22:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70985,TXNX-003,user-2149,2026-06-09T08:18:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70986,MKTX-001,user-6422,2026-06-10T19:09:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-70987,REGX-002,user-1369,2026-05-20T08:37:55.475Z,3,trading_engine,in_app,CAPPED
EVT-1781550595475-70988,RISK-002,user-5048,2026-06-14T19:09:55.475Z,1,trading_engine,sms,DND
EVT-1781550595475-70989,RISK-005,user-7432,2026-05-30T13:12:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70990,MKTX-002,user-1617,2026-05-18T08:13:55.475Z,3,trading_engine,push,FAILED
EVT-1781550595475-70991,RISK-005,user-4959,2026-06-14T13:58:55.475Z,3,trading_engine,email,DND
EVT-1781550595475-70992,TXNX-005,user-4566,2026-05-27T12:39:55.475Z,2,trading_engine,push,DND
EVT-1781550595475-70993,TXNX-005,user-2345,2026-05-17T19:09:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-70994,TXNX-003,user-4741,2026-06-11T19:09:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-70995,TXNX-001,user-709,2026-05-30T13:30:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-70996,REGX-002,user-4305,2026-06-15T08:12:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-70997,REGX-002,user-6700,2026-05-29T11:46:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-70998,TXNX-003,user-5359,2026-05-22T10:04:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-70999,RISK-005,user-1132,2026-05-19T11:45:55.475Z,3,trading_engine,sms,DND
EVT-1781550595475-71000,TXNX-003,user-6487,2026-05-24T10:09:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71001,RISK-003,user-6987,2026-06-14T10:56:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-71002,TXNX-005,user-6651,2026-05-24T19:09:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-71003,REGX-005,user-2839,2026-05-27T19:09:55.475Z,3,trading_engine,push,CAPPED
EVT-1781550595475-71004,TXNX-002,user-5167,2026-06-04T11:14:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-71005,MKTX-002,user-1893,2026-06-09T09:35:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-71006,TXNX-005,user-4413,2026-05-20T11:22:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-71007,MKTX-001,user-8471,2026-05-28T10:05:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71008,TXNX-003,user-9454,2026-05-18T19:09:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71009,REGX-002,user-3398,2026-05-28T08:58:55.475Z,3,trading_engine,sms,FAILED
EVT-1781550595475-71010,TXNX-002,user-1666,2026-05-26T10:55:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71011,SIPX-001,user-1337,2026-06-10T19:09:55.475Z,3,trading_engine,sms,DND
EVT-1781550595475-71012,TXNX-002,user-2965,2026-05-21T12:03:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-71013,REGX-001,user-4010,2026-05-29T13:25:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71014,TXNX-001,user-3056,2026-06-15T11:45:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71015,TXNX-005,user-7969,2026-05-17T19:09:55.475Z,2,trading_engine,email,DND
EVT-1781550595475-71016,TXNX-004,user-9,2026-06-15T10:25:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-71017,SIPX-003,user-2574,2026-06-06T10:10:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-71018,TXNX-004,user-7945,2026-05-23T10:37:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71019,TXNX-005,user-7382,2026-06-08T11:43:55.475Z,2,trading_engine,whatsapp,CAPPED
EVT-1781550595475-71020,RISK-001,user-9453,2026-06-08T12:46:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-71021,MKTX-002,user-5802,2026-05-30T08:50:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-71022,SIPX-002,user-8270,2026-05-31T13:41:55.475Z,3,trading_engine,in_app,CAPPED
EVT-1781550595475-71023,TXNX-005,user-9685,2026-05-22T09:29:55.475Z,2,trading_engine,in_app,DND
EVT-1781550595475-71024,RISK-002,user-353,2026-06-15T11:21:55.475Z,1,trading_engine,email,DELIVERED
EVT-1781550595475-71025,SIPX-002,user-496,2026-06-12T19:09:55.475Z,3,trading_engine,push,DELIVERED
EVT-1781550595475-71026,TXNX-002,user-2325,2026-05-23T19:09:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71027,SIPX-001,user-8785,2026-05-26T10:25:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71028,SIPX-005,user-1230,2026-06-15T13:32:55.475Z,3,trading_engine,email,FAILED
EVT-1781550595475-71029,RISK-001,user-4467,2026-05-31T08:41:55.475Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71030,MKTX-003,user-4690,2026-05-25T12:27:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71031,TXNX-002,user-4444,2026-05-22T19:09:55.475Z,2,trading_engine,push,FAILED
EVT-1781550595475-71032,TXNX-002,user-9274,2026-06-14T10:36:55.475Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595475-71033,TXNX-001,user-377,2026-06-08T10:38:55.475Z,2,trading_engine,push,DND
EVT-1781550595475-71034,TXNX-002,user-9085,2026-05-26T09:40:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-71035,MKTX-003,user-5006,2026-06-01T12:47:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-71036,TXNX-002,user-2454,2026-06-02T12:35:55.475Z,2,trading_engine,sms,FAILED
EVT-1781550595475-71037,RISK-004,user-1133,2026-06-12T19:09:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71038,RISK-001,user-3414,2026-06-13T13:53:55.475Z,1,trading_engine,email,DELIVERED
EVT-1781550595475-71039,SIPX-003,user-635,2026-06-08T19:09:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71040,TXNX-002,user-585,2026-05-17T10:23:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71041,TXNX-003,user-2935,2026-05-28T09:33:55.475Z,2,trading_engine,email,DELIVERED
EVT-1781550595475-71042,RISK-004,user-3880,2026-06-09T13:50:55.475Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71043,MKTX-005,user-7527,2026-05-29T12:48:55.475Z,3,trading_engine,email,DELIVERED
EVT-1781550595475-71044,TXNX-005,user-5052,2026-06-03T19:09:55.475Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595475-71045,TXNX-001,user-849,2026-06-04T08:54:55.475Z,2,trading_engine,in_app,DND
EVT-1781550595475-71046,TXNX-005,user-5941,2026-06-03T12:34:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-71047,TXNX-002,user-4483,2026-06-01T11:54:55.475Z,2,trading_engine,in_app,FAILED
EVT-1781550595475-71048,RISK-004,user-5102,2026-06-05T09:24:55.475Z,3,trading_engine,sms,DND
EVT-1781550595475-71049,SIPX-002,user-2553,2026-05-20T19:09:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-71050,TXNX-004,user-3414,2026-06-07T10:35:55.475Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595475-71051,TXNX-002,user-3192,2026-05-18T11:59:55.475Z,2,trading_engine,sms,FAILED
EVT-1781550595475-71052,RISK-001,user-5421,2026-06-03T09:01:55.475Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595475-71053,SIPX-005,user-7211,2026-05-20T12:23:55.475Z,3,trading_engine,email,CAPPED
EVT-1781550595475-71054,TXNX-002,user-5938,2026-05-26T19:09:55.475Z,2,trading_engine,sms,DND
EVT-1781550595475-71055,SIPX-003,user-7468,2026-06-04T19:09:55.475Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595475-71056,TXNX-001,user-2046,2026-06-04T08:56:55.475Z,2,trading_engine,whatsapp,DND
EVT-1781550595475-71057,TXNX-003,user-3268,2026-05-18T09:15:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-71058,TXNX-003,user-6395,2026-06-12T09:13:55.475Z,2,trading_engine,email,CAPPED
EVT-1781550595475-71059,RISK-003,user-6815,2026-06-07T11:06:55.475Z,1,trading_engine,sms,CAPPED
EVT-1781550595475-71060,RISK-002,user-7360,2026-05-29T11:43:55.475Z,1,trading_engine,email,DELIVERED
EVT-1781550595475-71061,MKTX-001,user-9892,2026-06-13T13:38:55.475Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595475-71062,TXNX-003,user-4698,2026-05-29T11:03:55.475Z,2,trading_engine,whatsapp,DND
EVT-1781550595475-71063,TXNX-001,user-6960,2026-05-17T12:07:55.475Z,2,trading_engine,whatsapp,CAPPED
EVT-1781550595475-71064,TXNX-005,user-4673,2026-06-11T19:09:55.475Z,2,trading_engine,sms,DELIVERED
EVT-1781550595475-71065,SIPX-002,user-9058,2026-06-08T08:03:55.475Z,3,trading_engine,sms,DELIVERED
EVT-1781550595475-71066,TXNX-005,user-5605,2026-05-23T19:09:55.475Z,2,trading_engine,push,DELIVERED
EVT-1781550595475-71067,RISK-001,user-1094,2026-06-10T13:22:55.475Z,1,trading_engine,push,DELIVERED
EVT-1781550595475-71068,TXNX-002,user-8265,2026-06-06T13:51:55.475Z,2,trading_engine,sms,CAPPED
EVT-1781550595475-71069,RISK-004,user-7469,2026-05-17T09:31:55.475Z,3,trading_engine,in_app,CAPPED
